,id,name,city
1386,001386,Shyla Sisco,Wake Forest
1387,001387,Serita Scharte,Portland
1388,001388,Mercedez Armijo,Surprise
1389,001389,Lorean Haymans,Spicewood
1390,001390,Madonna Gennaro,Cleveland
1391,001391,Desire Macwilliams,Janesville
1392,001392,Lynn Saluto,Holland
1393,001393,Tawny Dernier,Greenland
1394,001394,Bella Ryhal,Rocksprings
1395,001395,Elina Scurry,Fort Stewart
1396,001396,Vella Mohrlock,Eastsound
1397,001397,Caryl Plocek,Barnum
1398,001398,Steven Cocanougher,West Monroe
1399,001399,Lavada Jacocks,Vienna
1400,001400,Raelene Fiebelkorn,Federalsburg
1401,001401,Rena Direnzo,Mathews
1402,001402,Lois Sayward,Pontiac
1403,001403,Natalie Berryman,Thayer
1404,001404,Ayana Bordinger,Bonaparte
1405,001405,Sang Stefanelli,Denver
1406,001406,Marline Parco,Pasadena
1407,001407,Cheyenne Greviston,Paullina
1408,001408,Donnetta Dermady,Blair
1409,001409,Lindsay Liversedge,El Paso
1410,001410,Donald Running,Newhall
1411,001411,Danika Inciong,Johnson
1412,001412,Bradford Rodarta,Telferner
1413,001413,David Plymel,Scottsburg
1414,001414,Neida Siddiq,Alamogordo
1415,001415,Tracee Cadman,Clarksville
1416,001416,Magda Korenek,Plumville
1417,001417,Rodrigo Sicilia,San Rafael
1418,001418,Marya Harner,Douglasville
1419,001419,Wm Amrein,Stillwater
1420,001420,Janee Numkena,Points
1421,001421,Ross Petrick,Weikert
1422,001422,Vinita Ledy,Fairfield
1423,001423,Dorathy Gouzy,Saginaw
1424,001424,Jolyn Lipscombe,Fifield
1425,001425,Rena Maniar,Altamonte Springs
1426,001426,Tammara Antonich,Memphis
1427,001427,Adolph Jens,Nashport
1428,001428,Libby Shanks,Pleasant Grove
1429,001429,Noble Rasp,Linden
1430,001430,Aaron Milks,Birmingham
1431,001431,Lelia Klasinski,Tucson
1432,001432,Roselia Vignaux,Van Nuys
1433,001433,Yen Rhew,Savannah
1434,001434,Jayne Holstein,Wilmington
1435,001435,Ramona Gouge,Hialeah
1436,001436,Versie Stephanie,Haleiwa
1437,001437,Penney Kunzler,Cartersville
1438,001438,Jinny Luchsinger,Neck City
1439,001439,Shemika Harden,South Pomfret
1440,001440,Yuriko Casino,Grady
1441,001441,Magaly Carrozza,Fromberg
1442,001442,Lan Ravi,Rices Landing
1443,001443,Daren Bondurant,Boca Raton
1444,001444,Leena Klees,Alverton
1445,001445,Marshall Kunde,Lakeview
1446,001446,Jimmie Capati,Cleveland
1447,001447,Glynda Gatrell,Austell
1448,001448,Jack Faletti,Burlington
1449,001449,Shayna Strelow,Charlotte
1450,001450,Silva Scogin,Blue Ridge
1451,001451,Bernadine Barbie,Grand Meadow
1452,001452,Virgil Lesperance,Clearfield
1453,001453,Carma Labranche,Patrick
1454,001454,Eura Millerd,Utica
1455,001455,Alicia Kreischer,Las Vegas
1456,001456,Kanisha Marchand,Bremerton
1457,001457,Oma Theule,South Burlington
1458,001458,Carmelita Babiarz,Earlington
1459,001459,Clarice Laurendeau,Russian Mission
1460,001460,Merilyn Capozzoli,Flower Mound
1461,001461,Leland Justiniano,Glenfield
1462,001462,Despina Josten,Fultondale
1463,001463,Mitsue Raethke,Yorba Linda
1464,001464,Corrina Kosik,Monmouth
1465,001465,Janae Cavaluzzi,San Antonio
1466,001466,Jeanelle Manriquez,Naper
1467,001467,Emery Body,Munson
1468,001468,Branda Bakke,White City
1469,001469,Clint Tenhoff,American Canyon
1470,001470,Milton Sobczyk,Cumby
1471,001471,Noelia Mocha,Avera
1472,001472,Min Monrreal,Ely
1473,001473,Sanda Crossman,Loyalhanna
1474,001474,Kristin Erdos,Bluff City
1475,001475,Reuben Nolette,Raleigh
1476,001476,Lila Swee,Sacramento
1477,001477,Will Dzama,Stewartsville
1478,001478,Sadye Klint,Star
1479,001479,Maryetta Costlow,Harrisville
1480,001480,Devon Burgey,Bloomingburg
1481,001481,Elenore Okoniewski,Tallahassee
1482,001482,Felix Waugaman,Warren
1483,001483,Ester Marchman,San Francisco
1484,001484,Demetrius Stops,Chapin
1485,001485,Kindra Tanori,Bloomfield
1486,001486,Scotty Mctarnaghan,Clifford
1487,001487,Eric Mulhern,Jonesboro
1488,001488,Margarete Aveline,Vivian
1489,001489,Georgetta Dotson,Hondo
1490,001490,Brigid Menette,Somonauk
1491,001491,Rufus Defosset,Whalan
1492,001492,Mel Callens,Barboursville
1493,001493,Katrice Roam,Decatur
1494,001494,Analisa Cassello,Cleveland
1495,001495,Paola Murcia,Seiad Valley
1496,001496,Yang Yerian,Shreveport
1497,001497,Reid Easker,Ann Arbor
1498,001498,Frankie Mileti,Talpa
1499,001499,Buford Gathman,Fallbrook
1500,001500,Judith Rezai,Moffat
1501,001501,Daron Graf,Omaha
1502,001502,Cordelia Dimsdale,West Buxton
1503,001503,Shenna Gudiel,San Pablo
1504,001504,Dorathy Ermitano,Pacific City
1505,001505,Merle Sherfy,Carrollton
1506,001506,Monserrate Azevedo,Corunna
1507,001507,Kassandra Frayer,Clearwater
1508,001508,Rubi Kytle,Grady
1509,001509,Karla Jass,Williamsfield
1510,001510,Lavern Ou,Ellington
1511,001511,Janella Vogelsang,Whitesburg
1512,001512,Sandy Bloemker,Boise
1513,001513,Matha Menesez,Seaman
1514,001514,Eilene Rehbock,Cedar Point
1515,001515,Roxie Deschner,Mercer
1516,001516,Margery Gooch,Weiner
1517,001517,Milan Lons,Lowell
1518,001518,Augustus Fornier,Otter Lake
1519,001519,Katia Dupree,Lakeview
1520,001520,Lucie Stageman,Owen
1521,001521,Gail Bachtell,Phoenix
1522,001522,Melodie Bilger,Nassau
1523,001523,Elida Meua,Johnson
1524,001524,Barabara Bourgoine,Newport
1525,001525,Carmon Flirt,East Waterford
1526,001526,Fermina Kakaviatos,Tippecanoe
1527,001527,Meg Artzer,Walburg
1528,001528,Mathilda Teisberg,Jackson
1529,001529,Spring Waszak,Sauk Centre
1530,001530,Milton Winklepleck,Jennerstown
1531,001531,Demarcus Plymale,Wolverton
1532,001532,Edmond Remlin,Eldridge
1533,001533,Mozelle Reali,Grovertown
1534,001534,Rory Scales,Tupelo
1535,001535,Chester Airington,Prineville
1536,001536,Althea Quitedo,Whitney Point
1537,001537,Leanora Starcic,Wilmington
1538,001538,Roosevelt Kemmeries,Tyngsboro
1539,001539,Jessia Toalson,Boyds
1540,001540,Lonnie Puleo,Odenville
1541,001541,Wen Treaster,Stanhope
1542,001542,Scott Prior,Saint Ignatius
1543,001543,Erick Heinbach,Norwalk
1544,001544,Dewayne Pryde,Portland
1545,001545,Kristan Dittrick,Keyesport
1546,001546,Garth Panza,Bakersville
1547,001547,Alla Exe,Granville
1548,001548,Juanita Champy,Carrollton
1549,001549,Darell Zajac,Saint Martin
1550,001550,Berniece Chamness,Stow
1551,001551,Rosana Labianca,Clarkston
1552,001552,Merlyn Vollman,Greenville
1553,001553,Dane Martyn,Cassadaga
1554,001554,Jolene Seher,Grand Rapids
1555,001555,Pei Vanpoppelen,Rockingham
1556,001556,Quinn Spiers,Colorado Springs
1557,001557,Gaston Coray,Grandview
1558,001558,Zetta Shelkoff,New Martinsville
1559,001559,Teresia Dantzler,Brownsville
1560,001560,Sena Boehnke,Cogan Station
1561,001561,Carma Bonsignore,Camden
1562,001562,Judith Lawley,Jamestown
1563,001563,Natisha Donate,Louisville
1564,001564,Bula Ricketson,Old Forge
1565,001565,Gidget Sarelas,East Blue Hill
1566,001566,Julieann Cartner,Crowville
1567,001567,Lester Bowl,Genoa
1568,001568,Kary Haugaard,Cincinnati
1569,001569,Landon Neuby,Mcloud
1570,001570,Johanna Zappia,La Honda
1571,001571,Vashti Shave,Maricopa
1572,001572,Simonne Tuamoheloa,Spokane
1573,001573,Raymond Pittinger,Hoboken
1574,001574,Clora Whitley,Lake Arthur
1575,001575,Kelle Whittenburg,Hobson
1576,001576,Simone Hainsworth,Flint
1577,001577,Maribel Kandra,Medicine Lake
1578,001578,Kyung Butala,Logan
1579,001579,Chung Dulay,Seaside
1580,001580,Joye Todora,Columbia
1581,001581,Perla Bulock,Fifty Lakes
1582,001582,Candance Burdine,Albrightsville
1583,001583,Eduardo Juliano,Erie
1584,001584,Terresa Hugh,Fults
1585,001585,Ayako Sheetz,Burdett
1586,001586,Penney Moroni,Harlem Springs
1587,001587,Johnson Wentcell,Meridian
1588,001588,Valencia Mongeau,Strasburg
1589,001589,Venita Sassaman,Grimms Landing
1590,001590,Terry Mcclammy,Brunswick
1591,001591,Hwa Tone,Barnesboro
1592,001592,Karlene Kassim,Salters
1593,001593,Otilia Desmeules,Mansfield
1594,001594,Charlena Rettinger,Burlington
1595,001595,Coreen Freiman,Stevinson
1596,001596,Berta Gilman,Brigantine
1597,001597,Dane Galvan,Galveston
1598,001598,Grazyna Blundo,Bristol
1599,001599,Annett Jegede,Baconton
1600,001600,Anjelica Satchwell,Whitehouse Station
1601,001601,Gloria Tebbe,Beach Haven
1602,001602,Danna Parrill,Lutz
1603,001603,Tomi Delmundo,Stanfield
1604,001604,Sharilyn Ogram,Toledo
1605,001605,Dalila Baccari,Winston Salem
1606,001606,Yanira Gentges,River Rouge
1607,001607,Phil Trapasso,Arrington
1608,001608,Randy Weatherbee,Atlanta
1609,001609,Jose Greg,Kirkland
1610,001610,Yong Sedotal,Gentryville
1611,001611,Tristan Hemmig,Goodson
1612,001612,Amiee Tsuchiura,Rising Star
1613,001613,Dortha Ooley,Mullinville
1614,001614,Vania Barret,Minneapolis
1615,001615,Adriana Villena,Berkshire
1616,001616,Man Hauman,Deep Water
1617,001617,Genie Mayou,Raleigh
1618,001618,Genna Buchberger,Red Cloud
1619,001619,Tereasa Cybulski,Iliff
1620,001620,Tanner Tercero,Oakdale
1621,001621,Marielle Zabel,Lexington
1622,001622,Ernestine Viens,Adamsville
1623,001623,Mellisa Cobarrubias,Adell
1624,001624,Cammie Gravlin,Miami
1625,001625,Rupert Philmore,Spokane
1626,001626,Derick Benett,Silver Grove
1627,001627,Ula Lietzke,Madison Heights
1628,001628,Katrina Segonia,Hall
1629,001629,Shay Beahn,Wilmington
1630,001630,Jeanne Coor,Pembroke Pines
1631,001631,Dotty Resto,Greensboro
1632,001632,Vernice Gesing,Mc Lean
1633,001633,Lynelle Picot,Irma
1634,001634,Janis Masingale,Draper
1635,001635,Horace Deforrest,Cedar Falls
1636,001636,Tamesha Grullon,Tula
1637,001637,Gordon Malich,Birds Landing
1638,001638,Tammera Wallin,Menifee
1639,001639,Billy Montoto,Shawnee Mission
1640,001640,Lexie Schmille,Cannon Ball
1641,001641,Lanora Hibbitt,South Milwaukee
1642,001642,Catrina Mellendorf,Beattie
1643,001643,Candance Earleywine,Marcus
1644,001644,Sarai Abes,Wichita
1645,001645,Yuri Soper,Powell
1646,001646,Saul Huber,Bartlesville
1647,001647,Criselda Ure,Frakes
1648,001648,Elease Tober,Glen Flora
1649,001649,Gracia Bulkeley,Seven Valleys
1650,001650,Hershel While,Dickens
1651,001651,Man Steffey,Alfred Station
1652,001652,Carl Dasinger,Harborton
1653,001653,Luanne Peto,Camden Point
1654,001654,Shawana Wiese,Lynchburg
1655,001655,Jeniffer Mcwayne,Peyton
1656,001656,Cyndy Froneberger,Ruth
1657,001657,Donnie Hannawalt,Burlingame
1658,001658,Britney Sedar,Washington
1659,001659,Luciana Usilton,El Macero
1660,001660,Dierdre Sodek,New Germany
1661,001661,Neva Bartin,Bend
1662,001662,Akilah Arnholtz,Dalzell
1663,001663,Manda Carls,Mountain Center
1664,001664,Lelah Sykora,Liberty
1665,001665,Sade Adle,Viburnum
1666,001666,Robin Marconi,Glasco
1667,001667,Yon Commiskey,Kiamesha Lake
1668,001668,Fae Picard,Cuero
1669,001669,Hortense Dalhover,Far Rockaway
1670,001670,Leslie Niceswander,Wakefield
1671,001671,Coretta Sivert,Koosharem
1672,001672,Lauren Wiscount,Kansas City
1673,001673,Michele Vavricka,Hereford
1674,001674,Kelsie Berkenbile,Washington
1675,001675,Gilberte Koslow,Harrisburg
1676,001676,Monica Reglin,Aurora
1677,001677,Signe Lauture,Port Monmouth
1678,001678,Gabriele Wollam,Jersey City
1679,001679,Tonie Deichman,Elon College
1680,001680,Jannie Houy,Munds Park
1681,001681,Saundra Hudley,Dalton
1682,001682,Gracia Nordsiek,Harviell
1683,001683,Alla Elsayed,Delray Beach
1684,001684,Kaycee Scheidt,Auburn
1685,001685,Else Oganesian,Washington
1686,001686,Kirby Diffee,Winnetoon
1687,001687,Laure Iiams,Boynton Beach
1688,001688,Terisa Vanvolkenburg,Powell
1689,001689,Stefani Ruzzo,Hudson
1690,001690,Sueann Ritchey,Corning
1691,001691,Leena Kautzer,Buckland
1692,001692,Harriett Hazen,Brookfield
1693,001693,Deedra Bastian,Redwood Estates
1694,001694,Denice Placencio,Copake
1695,001695,Herschel Shanor,Haverhill
1696,001696,Hollis Illies,Jim Falls
1697,001697,Annetta Hursey,Windsor
1698,001698,Machelle Servis,Altamonte Springs
1699,001699,Richard Dhondt,Plattsburgh
1700,001700,Kate Yeakle,Bountiful
1701,001701,Dawn Bertotti,Minisink Hills
1702,001702,Charlie Ranes,West Lebanon
1703,001703,Tangela Bergquist,Yukon
1704,001704,Dortha Polimeni,Douglas
1705,001705,Alva Steensland,Readlyn
1706,001706,Verlie Scherz,Blanchardville
1707,001707,Demarcus Greco,Newark
1708,001708,Dorotha Buza,Charlotte
1709,001709,Palma Curia,Huntington Beach
1710,001710,Annelle Haeussler,Hopedale
1711,001711,Shirly Riordan,High Ridge
1712,001712,Myron Nicklien,East Bloomfield
1713,001713,Brianna Ordeneaux,Willcox
1714,001714,Oralia Raulerson,West Salem
1715,001715,Ethelyn Clemmons,Von Ormy
1716,001716,Kylee Hilton,Albany
1717,001717,Carin Kloeppel,Sacramento
1718,001718,Lurline Verdusco,Los Angeles
1719,001719,Shizuko Diiorio,Greensboro
1720,001720,Rodrick Adels,Hartfield
1721,001721,Breann Bandyk,Clark
1722,001722,Diana Jarboe,Middleburg
1723,001723,Logan Lacefield,South Lancaster
1724,001724,Reta Diamico,Manchester
1725,001725,Leeanna Mole,Hoosick Falls
1726,001726,Sandy Thom,Highlands
1727,001727,Sherron Portilla,Saint Louis
1728,001728,Phoebe Billen,Globe
1729,001729,Chau Enget,Breezy Point
1730,001730,Letha Derry,Columbus
1731,001731,Roxie Mcelroy,Haines
1732,001732,Herman Jessee,Delta
1733,001733,Shalon Schwemmer,Anderson
1734,001734,Jimmy Norwell,Grass Lake
1735,001735,Gregorio Janski,Lincolnwood
1736,001736,Star Formento,Rushsylvania
1737,001737,Mellie Sjulstad,Algonquin
1738,001738,Lilly Synakowski,Hendricks
1739,001739,Margarita Hoblit,Oakpark
1740,001740,Shiloh Godsman,Mill Creek
1741,001741,Stephaine Moryl,Rolla
1742,001742,Lyndon Sien,Ohio
1743,001743,Davina Alba,Great Neck
1744,001744,Kimbra Rivero,Saluda
1745,001745,Petronila Tippins,Woodville
1746,001746,Nicholas Steinhour,Cassville
1747,001747,Pablo Vickey,San Francisco
1748,001748,Cassy Malavet,Mobile
1749,001749,Meagan Mccole,Los Angeles
1750,001750,Nelle Sanday,De Kalb
1751,001751,Katrice Mikkelson,Gainesville
1752,001752,Rudy Lauden,Willard
1753,001753,Alleen Bujak,Johnston
1754,001754,Vernice Stormont,Little Valley
1755,001755,Enda Feleppa,Elberton
1756,001756,Veronika Tangney,Lake Worth
1757,001757,Anika Talerico,Jefferson City
1758,001758,Dane Brancanto,Austin
1759,001759,Oswaldo Vipond,Ryland
1760,001760,Kenda Brienen,Hill City
1761,001761,Kori Digeorgio,Elkport
1762,001762,Tasha Haya,Fairview
1763,001763,Marcell Biancaniello,Sterling
1764,001764,Kristeen Torress,Myakka City
1765,001765,Domonique Smiechowski,Hope
1766,001766,Donya Modica,Spring Arbor
1767,001767,Slyvia Goodhart,Superior
1768,001768,Gerald Trumpower,Gordon
1769,001769,Charline Ally,Madison
1770,001770,Noemi Allessi,Malverne
1771,001771,Lan Stonelake,Rosenhayn
1772,001772,Dottie Schurz,Bathgate
1773,001773,Bryce Adelmund,Washington
1774,001774,Royce Vondracek,Friesland
1775,001775,Jerica Waddles,Frankfort
1776,001776,Jayne Sobczynski,Atlanta
1777,001777,Nguyet Gastellum,Union Furnace
1778,001778,Charlie Bedaw,Potosi
1779,001779,Drucilla Marentis,Joanna
1780,001780,Meagan Valrie,Auburn
1781,001781,Deborah Havatone,Mount Washington
1782,001782,Randell Vaughen,Ringling
1783,001783,Eryn Abu,San Pedro
1784,001784,Phillis Jorres,Kellnersville
1785,001785,Elmo Piltz,Warner Springs
1786,001786,Jerald Kijowski,Philadelphia
1787,001787,Gennie Wegweiser,Amston
1788,001788,Kristal Berray,Birmingham
1789,001789,Min Allers,Scotts Valley
1790,001790,Sergio Leggs,Verona
1791,001791,Roselyn Icard,Marina
1792,001792,Freddie Ziadie,Nixon
1793,001793,Evangeline Ollis,Newmarket
1794,001794,Keena Heiniger,Melbourne
1795,001795,Carmelina Espenshade,Arthur
1796,001796,Hank Gunzalez,South Lee
1797,001797,Magnolia Heyes,La Porte
1798,001798,Tish Regalado,Saint Louis
1799,001799,Quinton Pockrus,Avon
1800,001800,Shanda Donohue,Mid Florida
1801,001801,Felipe Spidle,Tuba City
1802,001802,Allyn Stoll,Fayette
1803,001803,Anjanette Sumlar,Orlando
1804,001804,Randy Foreback,Samburg
1805,001805,Fredericka Lenyard,Freeport
1806,001806,Rashida Lessen,Tutwiler
1807,001807,Ramiro Renyer,Linville
1808,001808,Maximo Quitugua,Miami
1809,001809,Andres Rexroat,Roxobel
1810,001810,Mason Wilson,North Concord
1811,001811,Adam Holroyd,Littlerock
1812,001812,Sadye Poll,Boston
1813,001813,Adriene Ostrander,Redford
1814,001814,Laquanda Doucet,Springfield
1815,001815,Bernie Schmittou,Salemburg
1816,001816,Judith Dockins,Lempster
1817,001817,Scott Sonoski,Amberson
1818,001818,Misty Chiu,Oak Ridge
1819,001819,Dorris Stohs,Purcellville
1820,001820,Benedict Scism,Orlando
1821,001821,Lan Colquitt,Argyle
1822,001822,Darby Lackman,Gracemont
1823,001823,Tonia Pennant,Cyril
1824,001824,Letisha Nemunaitis,Radium Springs
1825,001825,Clement Borras,Daly City
1826,001826,Venita Ok,Dover
1827,001827,Davida Schreckhise,Granada Hills
1828,001828,Shalon Marsalis,Tower Hill
1829,001829,Aleida Cantarella,Georgetown
1830,001830,Simone Xang,Bevier
1831,001831,Marie Grich,Kansas City
1832,001832,Nancey Denogean,Croton On Hudson
1833,001833,Soila Petropoulos,Rives
1834,001834,Antonetta Coykendall,Denver
1835,001835,Matilda Blackstar,Tyrone
1836,001836,Seema Zanayed,Coleman Falls
1837,001837,Madge Bretz,Ross
1838,001838,Ray Darty,Andover
1839,001839,Deon Fouse,Coaling
1840,001840,Otha Rasnic,Mehama
1841,001841,Kirstie Sane,Washington
1842,001842,Daren Gick,Melrose
1843,001843,Fred Parsh,Eugene
1844,001844,Jeana Fugler,Milbank
1845,001845,Reagan Veach,Munday
1846,001846,Long Pforr,Albany
1847,001847,Madonna Ferrise,Gate
1848,001848,Charlesetta Raudebaugh,Ephraim
1849,001849,Nila Colecchi,Whitelaw
1850,001850,Margareta Straley,Lagrange
1851,001851,Jeffry Tejedor,Chinle
1852,001852,Miranda Delawyer,Houston
1853,001853,Camilla Malaney,Ventura
1854,001854,Mindi Maigret,Gilmanton
1855,001855,Lissa Koolman,Brooklyn
1856,001856,Harvey Pear,Marengo
1857,001857,Emerald Koenigstein,Denver
1858,001858,Fumiko Etling,Port Matilda
1859,001859,Chan Hyden,Chantilly
1860,001860,Shay Sarlinas,Jacksonboro
1861,001861,Martina Arildsen,Petersburg
1862,001862,Vicki Bitsuie,El Paso
1863,001863,Renaldo Selsor,Jonestown
1864,001864,Francoise Olerud,Crestline
1865,001865,Domonique Lothrop,Fly
1866,001866,Louie Policare,Joelton
1867,001867,Madaline Hemperley,Mc Farland
1868,001868,Raleigh Plush,Evarts
1869,001869,Carletta Papelian,Asheville
1870,001870,Richard Caricofe,Twin Bridges
1871,001871,Betty Esther,Herculaneum
1872,001872,Freeda Lab,Wichita
1873,001873,Eddie Dine,Bearcreek
1874,001874,Lorelei Hillered,Austin
1875,001875,Crista Duelm,Ladoga
1876,001876,Dewayne Lesch,Marathon
1877,001877,Lavone Kuhtz,Mobile
1878,001878,Tameka Halligan,Shacklefords
1879,001879,Caroline Caputo,Paulina
1880,001880,Corey Sachtleben,Cincinnati
1881,001881,Hassan Kasel,Huntington
1882,001882,Todd Drinkwater,Fayetteville
1883,001883,Michael Tejeda,Windsor
1884,001884,Lynsey Lolley,Lummi Island
1885,001885,Sherrill Duzan,Surprise
1886,001886,Yuri Zeidman,Atlanta
1887,001887,Roseann Schleimer,New York City
1888,001888,Jason Toothaker,Washington
1889,001889,Eliz Goike,Latour
1890,001890,Shena Bredy,Vienna
1891,001891,Aliza Villacis,Harrison
1892,001892,Nickole Zimmerly,Morgantown
1893,001893,Wonda Houskeeper,West Valley
1894,001894,Carmen Ebanks,Batesville
1895,001895,Dione Riblet,Creighton
1896,001896,Beaulah Odear,Verona
1897,001897,Misti Basnight,Mooers Forks
1898,001898,Perla Molles,Spring
1899,001899,Hye Eilers,Phoenix
1900,001900,Lona Cromartie,Bronx
1901,001901,Diedre Leerar,Prospect Heights
1902,001902,Tameka Lodato,Gideon
1903,001903,Emely Swart,Auburndale
1904,001904,Myesha Kupstas,Raleigh
1905,001905,Shelba Guard,Spartanburg
1906,001906,Olin Zera,Tipton
1907,001907,Daria Hawkey,Gordonville
1908,001908,Renita Vanbrunt,Natchitoches
1909,001909,Glinda Metil,Arlington
1910,001910,Dia Czapiewski,Palm Harbor
1911,001911,Edwardo Vilt,Browns Valley
1912,001912,Ilana Nordstrom,Lindon
1913,001913,Kristine Daggy,Snydertown
1914,001914,Emory Kneisler,Homestead
1915,001915,Enola Hordge,Fredericksburg
1916,001916,Davis Dieter,Treichlers
1917,001917,Eleanore Behr,Brunswick
1918,001918,Linnea Seaward,Sacramento
1919,001919,Rhoda Spille,Englewood
1920,001920,Cheri Pulizzi,Skagway
1921,001921,Jeana Suckow,Bensenville
1922,001922,Bailey Rouillard,Minnesota City
1923,001923,Ernestine Fini,Haverhill
1924,001924,Chanell Balladares,Harpursville
1925,001925,Georgianne Josias,Lakeland
1926,001926,Jada Tacopino,Oklahoma City
1927,001927,Aiko Pinta,Bryan
1928,001928,Cheryl Lesky,Anniston
1929,001929,Melonie Kellett,Garden City
1930,001930,Evonne Drummey,Big Piney
1931,001931,Brandon Reveal,East Pharsalia
1932,001932,Carlita Gewinner,Hebron
1933,001933,Ehtel Constantineau,Ossian
1934,001934,Casie Vulich,Englewood
1935,001935,Khalilah Charron,Atlanta
1936,001936,Nubia Umland,Townville
1937,001937,Luci Helgerson,El Paso
1938,001938,Jung Falgoust,Lake City
1939,001939,Perla Parthemore,Des Moines
1940,001940,Luanne Nasr,Fordyce
1941,001941,Lizette Tucke,Maskell
1942,001942,Natividad Nucklos,Davenport
1943,001943,Cleopatra Geddie,Jefferson City
1944,001944,Scott Steadings,Knoxville
1945,001945,German Amble,Creve Coeur
1946,001946,Heriberto Wolter,Issaquah
1947,001947,Teddy Zeck,Bel Air
1948,001948,Maribel Domagala,Six Mile
1949,001949,Edmond Clerk,Redondo Beach
1950,001950,Marylin Garlow,Prineville
1951,001951,Eleni Piety,Washita
1952,001952,Shawnda Sharko,Mineola
1953,001953,Ligia Pedrotti,Harford
1954,001954,Rich Strosnider,Wapello
1955,001955,Shani Offermann,Austin
1956,001956,Ossie Swantak,Rock Valley
1957,001957,Maureen Bamba,New York City
1958,001958,Tiesha Pilsner,Cornwall
1959,001959,Dominga Ubiles,Spencer
1960,001960,Katina Guidotti,Lawson
1961,001961,Corrin Orahood,Neck City
1962,001962,Christian Warrick,Montgomery
1963,001963,Maynard Bannett,Louisburg
1964,001964,Florene Capels,Switchback
1965,001965,Karissa Hinely,New Brunswick
1966,001966,Tawny Wearing,Grand Lake Stream
1967,001967,Janna Swierenga,Turtle Creek
1968,001968,Virgilio Draudt,Porter Corners
1969,001969,Austin Berkheimer,Russell
1970,001970,Domenica Vanstraten,Covington
1971,001971,Young Karstetter,Saginaw
1972,001972,Barbar Penning,Ponce De Leon
1973,001973,Virgil Ada,Guerneville
1974,001974,Belen Matusik,Addison
1975,001975,Lashunda Preyor,Vendor
1976,001976,Shana Smola,Brohman
1977,001977,Arvilla Kennaugh,Knoxville
1978,001978,Nidia Viscera,Broussard
1979,001979,Abbey Locascio,Tyro
1980,001980,Kina Hiltunen,Rockford
1981,001981,Arlena Dezan,High Bridge
1982,001982,Claris Chenauls,Peshastin
1983,001983,Ginny Fersner,El Paso
1984,001984,Katina Hennis,Jayton
1985,001985,Lilian Servant,Corbin
1986,001986,Jeanmarie Tavana,La Verkin
1987,001987,Melvina Katzman,Malvern
1988,001988,Chang Boje,Grand Rapids
1989,001989,Dora Prager,Pompano Beach
1990,001990,Margarette Scatton,Fair Haven
1991,001991,Lucrecia Benston,Washington
1992,001992,Yaeko Mackynen,Washington
1993,001993,Reginia Haefele,Memphis
1994,001994,Wallace Guerrette,Rochester
1995,001995,Delmy Garinger,Starkville
1996,001996,Elizabet Stagg,Edina
1997,001997,Cherlyn Croxton,Bodega
1998,001998,Natalya Ribot,Rocky Hill
1999,001999,Giuseppina Kushlan,Mokane
