,id,name
1911,001911,Edwardo Vilt
1912,001912,Ilana Nordstrom
1913,001913,Kristine Daggy
1914,001914,Emory Kneisler
1915,001915,Enola Hordge
1916,001916,Davis Dieter
1917,001917,Eleanore Behr
1918,001918,Linnea Seaward
1919,001919,Rhoda Spille
1920,001920,Cheri Pulizzi
1921,001921,Jeana Suckow
1922,001922,Bailey Rouillard
1923,001923,Ernestine Fini
1924,001924,Chanell Balladares
1925,001925,Georgianne Josias
1926,001926,Jada Tacopino
1927,001927,Aiko Pinta
1928,001928,Cheryl Lesky
1929,001929,Melonie Kellett
1930,001930,Evonne Drummey
1931,001931,Brandon Reveal
1932,001932,Carlita Gewinner
1933,001933,Ehtel Constantineau
1934,001934,Casie Vulich
1935,001935,Khalilah Charron
1936,001936,Nubia Umland
1937,001937,Luci Helgerson
1938,001938,Jung Falgoust
1939,001939,Perla Parthemore
1940,001940,Luanne Nasr
1941,001941,Lizette Tucke
1942,001942,Natividad Nucklos
1943,001943,Cleopatra Geddie
1944,001944,Scott Steadings
1945,001945,German Amble
1946,001946,Heriberto Wolter
1947,001947,Teddy Zeck
1948,001948,Maribel Domagala
1949,001949,Edmond Clerk
1950,001950,Marylin Garlow
1951,001951,Eleni Piety
1952,001952,Shawnda Sharko
1953,001953,Ligia Pedrotti
1954,001954,Rich Strosnider
1955,001955,Shani Offermann
1956,001956,Ossie Swantak
1957,001957,Maureen Bamba
1958,001958,Tiesha Pilsner
1959,001959,Dominga Ubiles
1960,001960,Katina Guidotti
1961,001961,Corrin Orahood
1962,001962,Christian Warrick
1963,001963,Maynard Bannett
1964,001964,Florene Capels
1965,001965,Karissa Hinely
1966,001966,Tawny Wearing
1967,001967,Janna Swierenga
1968,001968,Virgilio Draudt
1969,001969,Austin Berkheimer
1970,001970,Domenica Vanstraten
1971,001971,Young Karstetter
1972,001972,Barbar Penning
1973,001973,Virgil Ada
1974,001974,Belen Matusik
1975,001975,Lashunda Preyor
1976,001976,Shana Smola
1977,001977,Arvilla Kennaugh
1978,001978,Nidia Viscera
1979,001979,Abbey Locascio
1980,001980,Kina Hiltunen
1981,001981,Arlena Dezan
1982,001982,Claris Chenauls
1983,001983,Ginny Fersner
1984,001984,Katina Hennis
1985,001985,Lilian Servant
1986,001986,Jeanmarie Tavana
1987,001987,Melvina Katzman
1988,001988,Chang Boje
1989,001989,Dora Prager
1990,001990,Margarette Scatton
1991,001991,Lucrecia Benston
1992,001992,Yaeko Mackynen
1993,001993,Reginia Haefele
1994,001994,Wallace Guerrette
1995,001995,Delmy Garinger
1996,001996,Elizabet Stagg
1997,001997,Cherlyn Croxton
1998,001998,Natalya Ribot
1999,001999,Giuseppina Kushlan
